id,loss
257162,27
257163,25
257164,8
257165,8
257166,4
257167,8
257168,15
257169,33
257170,19
257171,1
257172,27
257173,15
257174,0
257175,24
257176,19
257177,13
257178,23
257179,2
257180,3
257181,5
257182,20
257183,9
257184,18
257185,31
257186,9
257187,18
257188,6
257189,13
257190,14
257191,9
257192,24
257193,27
257194,3
257195,15
257196,24
257197,12
257198,4
257199,19
257200,39
257201,26
257202,12
257203,32
257204,18
257205,3
257206,30
257207,14
257208,15
257209,4
257210,20
257211,6
257212,40
257213,19
257214,16
257215,18
257216,21
257217,25
257218,40
257219,12
257220,5
257221,19
257222,45
257223,12
257224,2
257225,3
257226,21
257227,9
257228,9
257229,15
257230,28
257231,16
257232,5
257233,36
257234,6
257235,14
257236,15
257237,16
257238,25
257239,12
257240,22
257241,43
257242,15
257243,19
257244,16
257245,20
257246,37
257247,24
257248,10
257249,7
257250,31
257251,24
257252,9
257253,12
257254,36
257255,9
257256,47
257257,23
257258,29
257259,16
257260,4
257261,5
257262,14
257263,26
257264,9
257265,21
257266,4
257267,7
257268,15
257269,38
257270,26
257271,23
257272,5
257273,11
257274,15
257275,25
257276,7
257277,7
257278,5
257279,11
257280,29
257281,20
257282,8
257283,7
257284,11
257285,6
257286,31
257287,14
257288,14
257289,6
257290,43
257291,11
257292,22
257293,30
257294,18
257295,28
257296,22
257297,27
257298,34
257299,39
257300,15
257301,39
257302,18
257303,18
257304,17
257305,12
257306,31
257307,21
257308,34
257309,22
257310,14
257311,4
257312,31
257313,14
257314,43
257315,28
257316,11
257317,9
257318,5
257319,0
257320,10
257321,37
257322,16
257323,14
257324,25
257325,7
257326,33
257327,6
257328,31
257329,29
257330,26
257331,11
257332,25
257333,15
257334,12
257335,19
257336,28
257337,10
257338,4
257339,21
257340,12
257341,16
257342,7
257343,6
257344,15
257345,22
257346,31
257347,14
257348,19
257349,29
257350,19
257351,7
257352,26
257353,34
257354,33
257355,2
257356,17
257357,17
257358,37
257359,34
257360,21
257361,17
257362,6
257363,2
257364,23
257365,14
257366,19
257367,16
257368,29
257369,23
257370,13
257371,37
257372,11
257373,12
257374,23
257375,12
257376,4
257377,19
257378,22
257379,19
257380,13
257381,5
257382,16
257383,21
257384,41
257385,27
257386,8
257387,21
257388,31
257389,3
257390,11
257391,5
257392,4
257393,5
257394,21
257395,24
257396,19
257397,15
257398,12
257399,33
257400,16
257401,19
257402,8
257403,17
257404,29
257405,18
257406,21
257407,12
257408,16
257409,25
257410,21
257411,28
257412,14
257413,14
257414,3
257415,28
257416,49
257417,8
257418,18
257419,10
257420,47
257421,6
257422,14
257423,34
257424,26
257425,5
257426,13
257427,17
257428,14
257429,13
257430,10
257431,29
257432,21
257433,19
257434,24
257435,31
257436,21
257437,16
257438,8
257439,21
257440,14
257441,14
257442,3
257443,10
257444,43
257445,36
257446,25
257447,9
257448,6
257449,26
257450,32
257451,12
257452,33
257453,21
257454,10
257455,33
257456,6
257457,25
257458,12
257459,15
257460,16
257461,19
257462,22
257463,21
257464,30
257465,10
257466,36
257467,19
257468,11
257469,4
257470,33
257471,27
257472,23
257473,23
257474,22
257475,9
257476,45
257477,24
257478,14
257479,21
257480,10
257481,8
257482,15
257483,13
257484,5
257485,38
257486,19
257487,26
257488,12
257489,33
257490,10
257491,16
257492,17
257493,22
257494,6
257495,39
257496,28
257497,14
257498,44
257499,14
257500,10
257501,21
257502,12
257503,8
257504,5
257505,30
257506,3
257507,14
257508,28
257509,16
257510,18
257511,28
257512,3
257513,34
257514,24
257515,4
257516,0
257517,14
257518,12
257519,6
257520,23
257521,11
257522,4
257523,17
257524,47
257525,33
257526,28
257527,23
257528,3
257529,26
257530,21
257531,26
257532,15
257533,9
257534,14
257535,11
257536,50
257537,27
257538,25
257539,26
257540,8
257541,20
257542,7
257543,29
257544,3
257545,7
257546,2
257547,44
257548,9
257549,29
257550,24
257551,2
257552,9
257553,7
257554,7
257555,5
257556,44
257557,8
257558,13
257559,34
257560,20
257561,22
257562,23
257563,11
257564,23
257565,37
257566,31
257567,6
257568,11
257569,17
257570,13
257571,37
257572,7
257573,12
257574,31
257575,5
257576,3
257577,16
257578,7
257579,6
257580,34
257581,40
257582,7
257583,14
257584,5
257585,16
257586,4
257587,6
257588,17
257589,12
257590,22
257591,15
257592,9
257593,13
257594,15
257595,7
257596,6
257597,7
257598,6
257599,5
257600,33
257601,25
257602,8
257603,7
257604,8
257605,17
257606,11
257607,20
257608,26
257609,11
257610,16
257611,36
257612,5
257613,18
257614,7
257615,27
257616,11
257617,17
257618,12
257619,30
257620,9
257621,40
257622,4
257623,9
257624,24
257625,4
257626,7
257627,5
257628,18
257629,5
257630,6
257631,19
257632,24
257633,1
257634,11
257635,18
257636,4
257637,13
257638,19
257639,28
257640,8
257641,40
257642,8
257643,7
257644,2
257645,22
257646,43
257647,31
257648,21
257649,21
257650,36
257651,16
257652,25
257653,25
257654,33
257655,49
257656,7
257657,34
257658,31
257659,8
257660,5
257661,31
257662,21
257663,23
257664,33
257665,23
257666,4
257667,27
257668,6
257669,37
257670,54
257671,22
257672,12
257673,6
257674,20
257675,6
257676,15
257677,20
257678,9
257679,19
257680,15
257681,32
257682,27
257683,5
257684,7
257685,10
257686,16
257687,27
257688,21
257689,38
257690,40
257691,14
257692,33
257693,18
257694,4
257695,6
257696,5
257697,24
257698,31
257699,24
257700,8
257701,17
257702,26
257703,5
257704,24
257705,36
257706,33
257707,7
257708,12
257709,11
257710,10
257711,12
257712,19
257713,21
257714,4
257715,18
257716,14
257717,13
257718,2
257719,26
257720,28
257721,16
257722,20
257723,14
257724,19
257725,10
257726,13
257727,8
257728,40
257729,11
257730,15
257731,20
257732,1
257733,12
257734,14
257735,5
257736,20
257737,33
257738,6
257739,17
257740,38
257741,21
257742,12
257743,32
257744,8
257745,25
257746,23
257747,24
257748,18
257749,10
257750,46
257751,12
257752,19
257753,14
257754,5
257755,10
257756,20
257757,33
257758,41
257759,27
257760,3
257761,3
257762,16
257763,27
257764,13
257765,1
257766,14
257767,16
257768,11
257769,28
257770,14
257771,3
257772,9
257773,5
257774,22
257775,15
257776,26
257777,23
257778,6
257779,5
257780,15
257781,13
257782,24
257783,3
257784,27
257785,38
257786,6
257787,23
257788,9
257789,12
257790,22
257791,17
257792,21
257793,6
257794,25
257795,10
257796,14
257797,23
257798,15
257799,33
257800,19
257801,16
257802,40
257803,17
257804,34
257805,50
257806,32
257807,33
257808,17
257809,23
257810,18
257811,39
257812,39
257813,23
257814,6
257815,35
257816,34
257817,8
257818,9
257819,27
257820,13
257821,33
257822,15
257823,14
257824,20
257825,13
257826,41
257827,26
257828,21
257829,11
257830,4
257831,5
257832,16
257833,3
257834,23
257835,17
257836,5
257837,24
257838,34
257839,16
257840,22
257841,12
257842,4
257843,18
257844,5
257845,30
257846,18
257847,1
257848,40
257849,21
257850,29
257851,39
257852,10
257853,16
257854,8
257855,38
257856,12
257857,16
257858,11
257859,24
257860,11
257861,9
257862,29
257863,16
257864,35
257865,17
257866,25
257867,18
257868,18
257869,4
257870,5
257871,17
257872,32
257873,21
257874,15
257875,19
257876,16
257877,36
257878,8
257879,12
257880,21
257881,8
257882,44
257883,50
257884,19
257885,18
257886,5
257887,18
257888,32
257889,22
257890,22
257891,35
257892,17
257893,14
257894,14
257895,7
257896,36
257897,6
257898,41
257899,26
257900,20
257901,41
257902,13
257903,17
257904,22
257905,10
257906,1
257907,41
257908,20
257909,4
257910,13
257911,6
257912,14
257913,15
257914,12
257915,42
257916,21
257917,13
257918,19
257919,14
257920,48
257921,6
257922,33
257923,17
257924,18
257925,39
257926,16
257927,26
257928,18
257929,2
257930,34
257931,44
257932,7
257933,17
257934,31
257935,4
257936,23
257937,28
257938,18
257939,6
257940,10
257941,5
257942,11
257943,11
257944,17
257945,24
257946,17
257947,20
257948,11
257949,36
257950,27
257951,24
257952,13
257953,19
257954,24
257955,17
257956,5
257957,42
257958,23
257959,7
257960,36
257961,34
257962,18
257963,7
257964,36
257965,34
257966,10
257967,13
257968,41
257969,7
257970,22
257971,5
257972,14
257973,19
257974,7
257975,24
257976,18
257977,11
257978,3
257979,38
257980,25
257981,29
257982,36
257983,24
257984,32
257985,2
257986,5
257987,26
257988,28
257989,27
257990,14
257991,40
257992,21
257993,4
257994,16
257995,26
257996,17
257997,5
257998,7
257999,20
258000,16
258001,7
258002,22
258003,24
258004,11
258005,10
258006,24
258007,14
258008,3
258009,10
258010,12
258011,34
258012,13
258013,19
258014,8
258015,21
258016,18
258017,28
258018,31
258019,2
258020,6
258021,33
258022,40
258023,20
258024,17
258025,17
258026,8
258027,14
258028,27
258029,33
258030,9
258031,12
258032,10
258033,34
258034,23
258035,25
258036,5
258037,30
258038,23
258039,4
258040,10
258041,8
258042,9
258043,7
258044,21
258045,9
258046,21
258047,14
258048,9
258049,30
258050,19
258051,11
258052,16
258053,24
258054,10
258055,19
258056,13
258057,19
258058,42
258059,20
258060,12
258061,34
258062,4
258063,1
258064,9
258065,18
258066,21
258067,4
258068,13
258069,39
258070,38
258071,38
258072,35
258073,26
258074,11
258075,16
258076,32
258077,21
258078,15
258079,12
258080,23
258081,21
258082,9
258083,18
258084,15
258085,15
258086,13
258087,12
258088,38
258089,33
258090,49
258091,10
258092,12
258093,14
258094,16
258095,15
258096,10
258097,8
258098,11
258099,18
258100,26
258101,5
258102,4
258103,17
258104,34
258105,10
258106,20
258107,26
258108,15
258109,22
258110,13
258111,18
258112,10
258113,33
258114,11
258115,18
258116,39
258117,9
258118,35
258119,5
258120,23
258121,11
258122,8
258123,14
258124,16
258125,9
258126,25
258127,15
258128,20
258129,31
258130,22
258131,36
258132,13
258133,16
258134,36
258135,11
258136,4
258137,6
258138,31
258139,37
258140,12
258141,35
258142,22
258143,2
258144,11
258145,3
258146,9
258147,7
258148,13
258149,14
258150,19
258151,11
258152,5
258153,42
258154,50
258155,13
258156,18
258157,33
258158,8
258159,9
258160,21
258161,24
258162,37
258163,7
258164,7
258165,26
258166,23
258167,26
258168,9
258169,27
258170,26
258171,38
258172,27
258173,24
258174,38
258175,12
258176,10
258177,21
258178,28
258179,5
258180,1
258181,16
258182,16
258183,17
258184,26
258185,20
258186,29
258187,31
258188,6
258189,7
258190,15
258191,40
258192,7
258193,36
258194,39
258195,19
258196,15
258197,13
258198,7
258199,37
258200,13
258201,25
258202,27
258203,18
258204,5
258205,5
258206,8
258207,5
258208,38
258209,14
258210,8
258211,6
258212,16
258213,24
258214,44
258215,37
258216,16
258217,28
258218,34
258219,21
258220,12
258221,6
258222,22
258223,11
258224,23
258225,45
258226,38
258227,33
258228,14
258229,21
258230,7
258231,29
258232,13
258233,30
258234,35
258235,12
258236,3
258237,10
258238,16
258239,52
258240,20
258241,49
258242,16
258243,23
258244,28
258245,28
258246,14
258247,19
258248,20
258249,18
258250,22
258251,4
258252,8
258253,3
258254,11
258255,22
258256,14
258257,10
258258,20
258259,29
258260,19
258261,33
258262,36
258263,25
258264,30
258265,22
258266,11
258267,24
258268,1
258269,7
258270,14
258271,9
258272,43
258273,29
258274,37
258275,14
258276,37
258277,11
258278,29
258279,38
258280,16
258281,39
258282,11
258283,30
258284,12
258285,35
258286,38
258287,9
258288,29
258289,15
258290,11
258291,18
258292,21
258293,16
258294,10
258295,35
258296,3
258297,6
258298,34
258299,35
258300,13
258301,42
258302,32
258303,6
258304,5
258305,28
258306,24
258307,9
258308,31
258309,18
258310,25
258311,38
258312,10
258313,18
258314,24
258315,19
258316,5
258317,31
258318,14
258319,13
258320,16
258321,4
258322,36
258323,9
258324,11
258325,15
258326,32
258327,5
258328,35
258329,9
258330,3
258331,28
258332,16
258333,11
258334,36
258335,38
258336,9
258337,11
258338,4
258339,37
258340,11
258341,6
258342,42
258343,19
258344,9
258345,3
258346,10
258347,22
258348,7
258349,27
258350,22
258351,14
258352,35
258353,31
258354,11
258355,20
258356,44
258357,18
258358,27
258359,20
258360,4
258361,12
258362,17
258363,4
258364,11
258365,16
258366,2
258367,17
258368,20
258369,36
258370,37
258371,37
258372,6
258373,24
258374,16
258375,18
258376,28
258377,12
258378,19
258379,19
258380,5
258381,21
258382,10
258383,2
258384,11
258385,15
258386,13
258387,8
258388,4
258389,36
258390,8
258391,34
258392,10
258393,35
258394,19
258395,22
258396,17
258397,25
258398,28
258399,39
258400,9
258401,29
258402,48
258403,8
258404,23
258405,11
258406,7
258407,16
258408,14
258409,5
258410,18
258411,36
258412,7
258413,15
258414,3
258415,13
258416,10
258417,32
258418,29
258419,12
258420,24
258421,23
258422,16
258423,7
258424,32
258425,6
258426,13
258427,3
258428,10
258429,24
258430,2
258431,4
258432,6
258433,11
258434,28
258435,46
258436,5
258437,10
258438,35
258439,12
258440,9
258441,10
258442,9
258443,6
258444,30
258445,26
258446,2
258447,18
258448,20
258449,4
258450,13
258451,18
258452,4
258453,27
258454,37
258455,5
258456,22
258457,34
258458,8
258459,14
258460,13
258461,21
258462,24
258463,40
258464,17
258465,17
258466,6
258467,17
258468,18
258469,2
258470,24
258471,4
258472,2
258473,28
258474,10
258475,9
258476,21
258477,24
258478,7
258479,24
258480,14
258481,15
258482,18
258483,14
258484,9
258485,40
258486,21
258487,2
258488,3
258489,10
258490,25
258491,7
258492,38
258493,23
258494,35
258495,5
258496,8
258497,10
258498,4
258499,6
258500,5
258501,26
258502,26
258503,5
258504,20
258505,11
258506,12
258507,6
258508,5
258509,13
258510,20
258511,29
258512,25
258513,22
258514,12
258515,24
258516,6
258517,11
258518,36
258519,7
258520,16
258521,3
258522,4
258523,31
258524,11
258525,18
258526,7
258527,14
258528,4
258529,6
258530,5
258531,10
258532,18
258533,5
258534,5
258535,2
258536,15
258537,6
258538,34
258539,8
258540,19
258541,5
258542,19
258543,11
258544,26
258545,43
258546,9
258547,6
258548,31
258549,8
258550,8
258551,18
258552,8
258553,27
258554,11
258555,14
258556,35
258557,21
258558,14
258559,10
258560,26
258561,18
258562,12
258563,7
258564,33
258565,10
258566,14
258567,18
258568,8
258569,16
258570,20
258571,6
258572,41
258573,45
258574,9
258575,9
258576,30
258577,29
258578,3
258579,38
258580,4
258581,6
258582,2
258583,24
258584,6
258585,15
258586,24
258587,31
258588,31
258589,39
258590,40
258591,4
258592,12
258593,24
258594,8
258595,12
258596,23
258597,2
258598,16
258599,1
258600,14
258601,5
258602,4
258603,33
258604,34
258605,18
258606,25
258607,3
258608,29
258609,13
258610,15
258611,36
258612,11
258613,5
258614,36
258615,7
258616,7
258617,12
258618,11
258619,9
258620,20
258621,33
258622,16
258623,7
258624,15
258625,15
258626,30
258627,33
258628,6
258629,37
258630,15
258631,11
258632,25
258633,15
258634,39
258635,32
258636,17
258637,26
258638,13
258639,9
258640,13
258641,18
258642,12
258643,27
258644,42
258645,34
258646,42
258647,21
258648,33
258649,14
258650,10
258651,11
258652,10
258653,14
258654,13
258655,10
258656,38
258657,9
258658,16
258659,30
258660,14
258661,1
258662,15
258663,10
258664,41
258665,12
258666,28
258667,35
258668,17
258669,36
258670,43
258671,18
258672,12
258673,25
258674,9
258675,9
258676,19
258677,28
258678,30
258679,9
258680,20
258681,6
258682,9
258683,30
258684,7
258685,33
258686,33
258687,22
258688,10
258689,31
258690,9
258691,7
258692,15
258693,10
258694,7
258695,25
258696,24
258697,6
258698,11
258699,9
258700,10
258701,28
258702,17
258703,15
258704,31
258705,15
258706,21
258707,3
258708,16
258709,19
258710,29
258711,29
258712,16
258713,17
258714,13
258715,21
258716,12
258717,3
258718,40
258719,19
258720,9
258721,16
258722,18
258723,11
258724,11
258725,9
258726,15
258727,19
258728,8
258729,10
258730,21
258731,39
258732,14
258733,10
258734,19
258735,5
258736,26
258737,13
258738,6
258739,17
258740,5
258741,10
258742,15
258743,37
258744,15
258745,30
258746,28
258747,20
258748,5
258749,13
258750,26
258751,36
258752,18
258753,47
258754,17
258755,14
258756,39
258757,23
258758,16
258759,17
258760,13
258761,31
258762,9
258763,3
258764,9
258765,14
258766,21
258767,17
258768,14
258769,20
258770,16
258771,19
258772,7
258773,17
258774,17
258775,35
258776,2
258777,32
258778,22
258779,5
258780,14
258781,21
258782,29
258783,12
258784,16
258785,2
258786,14
258787,22
258788,22
258789,10
258790,22
258791,1
258792,5
258793,27
258794,6
258795,3
258796,3
258797,24
258798,23
258799,17
258800,9
258801,5
258802,13
258803,24
258804,24
258805,22
258806,14
258807,8
258808,15
258809,32
258810,19
258811,24
258812,7
258813,45
258814,9
258815,33
258816,6
258817,15
258818,16
258819,4
258820,30
258821,10
258822,29
258823,14
258824,26
258825,1
258826,1
258827,14
258828,46
258829,20
258830,9
258831,22
258832,10
258833,7
258834,13
258835,20
258836,14
258837,7
258838,38
258839,36
258840,11
258841,22
258842,5
258843,8
258844,2
258845,32
258846,26
258847,8
258848,23
258849,20
258850,13
258851,24
258852,14
258853,14
258854,37
258855,40
258856,22
258857,34
258858,36
258859,11
258860,30
258861,8
258862,23
258863,15
258864,34
258865,20
258866,15
258867,13
258868,31
258869,39
258870,29
258871,7
258872,7
258873,11
258874,14
258875,8
258876,20
258877,31
258878,11
258879,8
258880,10
258881,2
258882,7
258883,6
258884,37
258885,7
258886,12
258887,36
258888,37
258889,9
258890,31
258891,28
258892,33
258893,5
258894,8
258895,29
258896,12
258897,49
258898,36
258899,14
258900,30
258901,37
258902,25
258903,3
258904,13
258905,28
258906,4
258907,19
258908,19
258909,34
258910,15
258911,11
258912,5
258913,15
258914,28
258915,19
258916,33
258917,27
258918,35
258919,4
258920,43
258921,17
258922,7
258923,19
258924,10
258925,2
258926,16
258927,11
258928,6
258929,6
258930,12
258931,8
258932,23
258933,14
258934,25
258935,32
258936,13
258937,13
258938,15
258939,30
258940,5
258941,22
258942,20
258943,34
258944,7
258945,29
258946,24
258947,19
258948,7
258949,13
258950,8
258951,22
258952,28
258953,11
258954,8
258955,12
258956,25
258957,14
258958,13
258959,10
258960,10
258961,21
258962,14
258963,13
258964,21
258965,14
258966,22
258967,21
258968,29
258969,17
258970,14
258971,6
258972,14
258973,3
258974,4
258975,25
258976,28
258977,26
258978,35
258979,13
258980,9
258981,19
258982,14
258983,7
258984,19
258985,8
258986,15
258987,11
258988,14
258989,13
258990,32
258991,20
258992,11
258993,11
258994,9
258995,22
258996,4
258997,8
258998,7
258999,33
259000,17
259001,7
259002,11
259003,6
259004,20
259005,10
259006,18
259007,23
259008,26
259009,28
259010,8
259011,3
259012,32
259013,19
259014,18
259015,5
259016,12
259017,10
259018,21
259019,10
259020,35
259021,9
259022,2
259023,40
259024,38
259025,21
259026,22
259027,31
259028,53
259029,36
259030,19
259031,26
259032,7
259033,36
259034,21
259035,46
259036,27
259037,11
259038,37
259039,39
259040,8
259041,15
259042,11
259043,10
259044,43
259045,11
259046,27
259047,10
259048,8
259049,19
259050,17
259051,30
259052,45
259053,5
259054,12
259055,5
259056,7
259057,14
259058,23
259059,17
259060,19
259061,41
259062,43
259063,32
259064,25
259065,27
259066,12
259067,14
259068,11
259069,29
259070,4
259071,3
259072,7
259073,4
259074,29
259075,39
259076,12
259077,18
259078,34
259079,11
259080,38
259081,32
259082,25
259083,10
259084,29
259085,4
259086,7
259087,27
259088,11
259089,13
259090,15
259091,2
259092,11
259093,9
259094,24
259095,29
259096,37
259097,17
259098,17
259099,30
259100,32
259101,17
259102,22
259103,8
259104,16
259105,32
259106,23
259107,4
259108,25
259109,41
259110,3
259111,16
259112,12
259113,29
259114,25
259115,15
259116,12
259117,17
259118,26
259119,18
259120,23
259121,5
259122,23
259123,15
259124,30
259125,2
259126,11
259127,12
259128,18
259129,30
259130,14
259131,6
259132,25
259133,21
259134,30
259135,15
259136,19
259137,17
259138,37
259139,2
259140,23
259141,31
259142,17
259143,14
259144,11
259145,52
259146,28
259147,12
259148,22
259149,16
259150,19
259151,17
259152,9
259153,34
259154,33
259155,17
259156,18
259157,9
259158,46
259159,5
259160,10
259161,3
259162,35
259163,10
259164,6
259165,29
259166,6
259167,3
259168,17
259169,18
259170,3
259171,4
259172,12
259173,29
259174,40
259175,25
259176,39
259177,14
259178,9
259179,33
259180,6
259181,9
259182,30
259183,30
259184,6
259185,6
259186,11
259187,10
259188,36
259189,15
259190,33
259191,4
259192,40
259193,5
259194,13
259195,5
259196,30
259197,13
259198,4
259199,4
259200,12
259201,11
259202,45
259203,9
259204,7
259205,7
259206,22
259207,13
259208,18
259209,38
259210,6
259211,28
259212,27
259213,29
259214,8
259215,18
259216,9
259217,42
259218,20
259219,22
259220,14
259221,31
259222,29
259223,43
259224,7
259225,3
259226,34
259227,32
259228,31
259229,14
259230,9
259231,17
259232,15
259233,41
259234,15
259235,16
259236,26
259237,18
259238,37
259239,5
259240,31
259241,10
259242,25
259243,7
259244,8
259245,38
259246,22
259247,8
259248,31
259249,22
259250,33
259251,42
259252,31
259253,3
259254,12
259255,44
259256,21
259257,17
259258,26
259259,11
259260,20
259261,12
259262,9
259263,21
259264,19
259265,9
259266,14
259267,27
259268,19
259269,12
259270,24
259271,10
259272,54
259273,16
259274,35
259275,12
259276,27
259277,11
259278,11
259279,28
259280,10
259281,28
259282,12
259283,24
259284,17
259285,31
259286,16
259287,3
259288,11
259289,9
259290,34
259291,15
259292,14
259293,37
259294,14
259295,9
259296,8
259297,49
259298,9
259299,20
259300,31
259301,10
259302,8
259303,15
259304,44
259305,21
259306,3
259307,22
259308,45
259309,11
259310,27
259311,4
259312,22
259313,26
259314,27
259315,6
259316,12
259317,20
259318,9
259319,20
259320,21
259321,5
259322,11
259323,15
259324,14
259325,20
259326,28
259327,19
259328,44
259329,24
259330,24
259331,3
259332,29
259333,19
259334,20
259335,0
259336,10
259337,11
259338,27
259339,24
259340,32
259341,6
259342,8
259343,24
259344,19
259345,32
259346,26
259347,24
259348,12
259349,36
259350,16
259351,4
259352,8
259353,32
259354,18
259355,44
259356,28
259357,27
259358,29
259359,11
259360,13
259361,31
259362,25
259363,17
259364,5
259365,37
259366,24
259367,15
259368,14
259369,14
259370,27
259371,4
259372,23
259373,14
259374,19
259375,31
259376,13
259377,24
259378,33
259379,12
259380,25
259381,7
259382,8
259383,19
259384,7
259385,12
259386,11
259387,7
259388,11
259389,9
259390,11
259391,18
259392,31
259393,36
259394,11
259395,30
259396,13
259397,24
259398,23
259399,28
259400,3
259401,41
259402,18
259403,22
259404,51
259405,13
259406,14
259407,16
259408,31
259409,5
259410,10
259411,8
259412,49
259413,8
259414,9
259415,3
259416,6
259417,19
259418,24
259419,36
259420,35
259421,37
259422,25
259423,4
259424,18
259425,18
259426,7
259427,20
259428,23
259429,10
259430,22
259431,41
259432,6
259433,37
259434,21
259435,9
259436,14
259437,16
259438,18
259439,15
259440,14
259441,33
259442,29
259443,14
259444,21
259445,20
259446,6
259447,27
259448,30
259449,18
259450,11
259451,42
259452,20
259453,10
259454,16
259455,37
259456,21
259457,7
259458,33
259459,11
259460,5
259461,34
259462,40
259463,10
259464,41
259465,36
259466,26
259467,8
259468,31
259469,28
259470,12
259471,20
259472,0
259473,18
259474,42
259475,16
259476,9
259477,15
259478,20
259479,2
259480,29
259481,37
259482,14
259483,27
259484,13
259485,34
259486,19
259487,29
259488,27
259489,34
259490,19
259491,12
259492,23
259493,5
259494,27
259495,28
259496,36
259497,14
259498,11
259499,8
259500,11
259501,39
259502,30
259503,10
259504,19
259505,12
259506,19
259507,8
259508,15
259509,15
259510,24
259511,9
259512,26
259513,15
259514,33
259515,14
259516,10
259517,21
259518,5
259519,47
259520,4
259521,16
259522,34
259523,22
259524,13
259525,11
259526,37
259527,17
259528,3
259529,21
259530,17
259531,15
259532,3
259533,7
259534,6
259535,38
259536,38
259537,36
259538,14
259539,32
259540,6
259541,16
259542,14
259543,12
259544,18
259545,12
259546,45
259547,27
259548,33
259549,11
259550,16
259551,12
259552,7
259553,8
259554,16
259555,43
259556,35
259557,4
259558,11
259559,8
259560,23
259561,17
259562,14
259563,22
259564,10
259565,16
259566,22
259567,10
259568,15
259569,10
259570,4
259571,7
259572,39
259573,15
259574,48
259575,16
259576,20
259577,26
259578,18
259579,16
259580,9
259581,21
259582,19
259583,24
259584,9
259585,7
259586,12
259587,28
259588,8
259589,19
259590,12
259591,30
259592,15
259593,23
259594,20
259595,15
259596,23
259597,19
259598,4
259599,9
259600,18
259601,13
259602,24
259603,4
259604,5
259605,5
259606,22
259607,7
259608,31
259609,15
259610,7
259611,5
259612,22
259613,6
259614,22
259615,5
259616,10
259617,24
259618,15
259619,10
259620,9
259621,21
259622,40
259623,10
259624,18
259625,12
259626,22
259627,4
259628,7
259629,18
259630,20
259631,35
259632,3
259633,22
259634,12
259635,28
259636,4
259637,24
259638,9
259639,29
259640,19
259641,4
259642,10
259643,12
259644,10
259645,22
259646,55
259647,34
259648,24
259649,19
259650,45
259651,10
259652,9
259653,25
259654,38
259655,15
259656,10
259657,17
259658,10
259659,34
259660,11
259661,15
259662,41
259663,27
259664,34
259665,9
259666,18
259667,6
259668,32
259669,34
259670,4
259671,19
259672,17
259673,26
259674,5
259675,16
259676,36
259677,25
259678,23
259679,15
259680,21
259681,18
259682,24
259683,7
259684,18
259685,13
259686,24
259687,13
259688,20
259689,2
259690,41
259691,14
259692,43
259693,30
259694,12
259695,32
259696,17
259697,34
259698,6
259699,28
259700,37
259701,7
259702,27
259703,33
259704,14
259705,42
259706,6
259707,16
259708,5
259709,10
259710,12
259711,7
259712,5
259713,17
259714,25
259715,9
259716,11
259717,40
259718,2
259719,36
259720,20
259721,7
259722,16
259723,21
259724,31
259725,9
259726,48
259727,22
259728,8
259729,30
259730,9
259731,31
259732,17
259733,5
259734,10
259735,12
259736,11
259737,37
259738,10
259739,7
259740,12
259741,3
259742,20
259743,25
259744,8
259745,24
259746,16
259747,35
259748,17
259749,36
259750,35
259751,12
259752,11
259753,34
259754,4
259755,28
259756,5
259757,32
259758,18
259759,10
259760,45
259761,28
259762,9
259763,16
259764,37
259765,37
259766,4
259767,11
259768,25
259769,18
259770,19
259771,32
259772,7
259773,29
259774,35
259775,8
259776,15
259777,16
259778,6
259779,6
259780,22
259781,26
259782,3
259783,14
259784,29
259785,29
259786,3
259787,22
259788,18
259789,41
259790,13
259791,18
259792,11
259793,18
259794,22
259795,30
259796,20
259797,21
259798,38
259799,12
259800,29
259801,25
259802,33
259803,20
259804,41
259805,6
259806,27
259807,19
259808,6
259809,7
259810,42
259811,13
259812,25
259813,23
259814,38
259815,25
259816,35
259817,32
259818,10
259819,9
259820,4
259821,13
259822,34
259823,5
259824,4
259825,10
259826,30
259827,28
259828,25
259829,10
259830,9
259831,39
259832,7
259833,13
259834,13
259835,2
259836,3
259837,17
259838,30
259839,9
259840,32
259841,38
259842,10
259843,17
259844,3
259845,8
259846,4
259847,11
259848,23
259849,12
259850,9
259851,14
259852,13
259853,32
259854,31
259855,33
259856,22
259857,1
259858,6
259859,23
259860,46
259861,23
259862,22
259863,13
259864,4
259865,24
259866,9
259867,30
259868,14
259869,11
259870,8
259871,18
259872,2
259873,27
259874,26
259875,11
259876,11
259877,9
259878,11
259879,23
259880,3
259881,7
259882,38
259883,48
259884,12
259885,6
259886,16
259887,15
259888,13
259889,31
259890,5
259891,12
259892,17
259893,17
259894,9
259895,1
259896,40
259897,26
259898,34
259899,22
259900,46
259901,5
259902,18
259903,10
259904,65
259905,30
259906,26
259907,15
259908,11
259909,6
259910,9
259911,19
259912,8
259913,5
259914,2
259915,36
259916,6
259917,34
259918,10
259919,14
259920,29
259921,3
259922,39
259923,17
259924,34
259925,13
259926,10
259927,10
259928,20
259929,38
259930,19
259931,16
259932,21
259933,13
259934,14
259935,31
259936,6
259937,2
259938,27
259939,22
259940,4
259941,20
259942,8
259943,16
259944,22
259945,38
259946,13
259947,23
259948,10
259949,36
259950,3
259951,9
259952,4
259953,18
259954,24
259955,9
259956,6
259957,8
259958,33
259959,29
259960,13
